1.84688e+06;0;33;1
1.8496e+06;0;33;1
1.85232e+06;0;33;1
1.85504e+06;0;33;1
1.85777e+06;0;33;1
1.8605e+06;0;33;1
1.86322e+06;0;33;1
1.86596e+06;0;33;1
1.86869e+06;0;33;1
1.87142e+06;0;33;1
1.87416e+06;0;33;1
1.8769e+06;0;33;1
1.87964e+06;0;33;1
1.88238e+06;0;33;1
1.88513e+06;0;33;1
1.88788e+06;0;33;1
1.89062e+06;0;33;1
1.89338e+06;0;33;1
1.89613e+06;0;33;1
1.89888e+06;0;33;1
1.90164e+06;0;33;1
1.9044e+06;0;33;1
1.90716e+06;0;33;1
1.90992e+06;0;33;1
1.91269e+06;0;33;1
1.91546e+06;0;33;1
1.91822e+06;0;33;1
1.921e+06;0;33;1
1.92377e+06;0;33;1
1.92654e+06;0;33;1
1.92932e+06;0;33;1
1.9321e+06;0;33;1
1.93488e+06;0;33;1
1.93766e+06;0;33;1
1.94045e+06;0;33;1
1.94324e+06;0;33;1
1.94602e+06;0;33;1
1.94882e+06;0;33;1
1.95161e+06;0;33;1
1.9544e+06;0;33;1
1.9572e+06;0;33;1
1.96e+06;0;33;1
1.9628e+06;0;33;1
1.9656e+06;0;33;1
1.96841e+06;0;33;1
1.97122e+06;0;33;1
1.97402e+06;0;33;1
1.97684e+06;0;33;1
1.97965e+06;0;33;1
1.98246e+06;0;33;1
1.98528e+06;0;33;1
1.9881e+06;0;33;1
1.99092e+06;0;33;1
1.99374e+06;0;33;1
1.99657e+06;0;33;1
1.9994e+06;0;33;1
2.00222e+06;0;33;1
2.00506e+06;0;33;1
2.00789e+06;0;33;1
2.01072e+06;0;33;1
2.01356e+06;0;33;1
2.0164e+06;0;33;1
2.01924e+06;0;33;1
2.02208e+06;0;33;1
2.02493e+06;0;33;1
2.02778e+06;0;33;1
2.03062e+06;0;33;1
2.03348e+06;0;33;1
2.03633e+06;0;33;1
2.03918e+06;0;33;1
2.04204e+06;0;33;1
2.0449e+06;0;33;1
2.04776e+06;0;33;1
2.05062e+06;0;33;1
2.05349e+06;0;33;1
2.05636e+06;0;33;1
2.05922e+06;0;33;1
2.0621e+06;0;33;1
2.06497e+06;0;33;1
2.06784e+06;0;33;1
2.07072e+06;0;33;1
2.0736e+06;0;33;1
2.07648e+06;0;33;1
2.07936e+06;0;33;1
2.08225e+06;0;33;1
2.08514e+06;0;33;1
2.08802e+06;0;33;1
2.09092e+06;0;33;1
2.09381e+06;0;33;1
2.0967e+06;0;33;1
2.0996e+06;0;33;1
2.1025e+06;0;33;1
2.1054e+06;0;33;1
2.1083e+06;0;33;1
2.11121e+06;0;33;1
2.11412e+06;0;33;1
2.11702e+06;0;33;1
2.11994e+06;0;33;1
2.12285e+06;0;33;1
2.12576e+06;0;33;1
2.12868e+06;0;33;1
2.1316e+06;0;33;1
2.13452e+06;0;33;1
2.13744e+06;0;33;1
2.14037e+06;0;33;1
2.1433e+06;0;33;1
2.14622e+06;0;33;1
2.14916e+06;0;33;1
2.15209e+06;0;33;1
2.15502e+06;0;33;1
2.15796e+06;0;33;1
2.1609e+06;0;33;1
2.16384e+06;0;33;1
2.16678e+06;0;33;1
2.16973e+06;0;33;1
2.17268e+06;0;33;1
2.17562e+06;0;33;1
2.17858e+06;0;33;1
2.18153e+06;0;33;1
2.18448e+06;0;33;1
2.18744e+06;0;33;1
2.1904e+06;0;33;1
2.19336e+06;0;33;1
2.19632e+06;0;33;1
2.19929e+06;0;33;1
2.20226e+06;0;33;1
2.20522e+06;0;33;1
2.2082e+06;0;33;1
2.21117e+06;0;33;1
2.21414e+06;0;33;1
2.21712e+06;0;33;1
2.2201e+06;0;33;1
2.22308e+06;0;33;1
2.22606e+06;0;33;1
2.22905e+06;0;33;1
2.23204e+06;0;33;1
2.23502e+06;0;33;1
2.23802e+06;0;33;1
2.24101e+06;0;33;1
